load_file,dataset,corruption_name,corruption_severity,Method,BNN,use_pretrained,Tune_last_layer_only,augment_test,seed,val_loss,val_accuracy,base_aic0,base_aic1,base_aic2,up0,up1,up2,elbo,ece
../../../saved_checkpoint/cifar10/cifar10_Concrete_1.model,cifar10c,snow,1,none,FALSE,FALSE,FALSE,FALSE,0,1.052989655,83.37,84.45,84.74,84.62,14.88,11.21,9.35,-64.67949748,0.116079532
../../../saved_checkpoint/cifar10/cifar10_Concrete_2.model,cifar10c,snow,1,none,FALSE,FALSE,FALSE,FALSE,0,1.012428786,83.88,85.07,85.25,85.17,14.75,11.07,9.27,-62.03019023,0.115298107
../../../saved_checkpoint/cifar10/cifar10_Concrete_3.model,cifar10c,snow,1,none,FALSE,FALSE,FALSE,FALSE,0,1.095833254,82.69,84.76,84.47,84.43,15.35,11.3,9.22,-66.13889337,0.124605693
../../../saved_checkpoint/cifar10/cifar10_Concrete_1.model,cifar10c,snow,2,none,FALSE,FALSE,FALSE,FALSE,0,2.278624773,65.97,77.07,74.98,73.59,24.5,18.07,15.04,-120.1006413,0.253411949
../../../saved_checkpoint/cifar10/cifar10_Contextual_5.model,cifar10c,snow,5,none,FALSE,FALSE,FALSE,FALSE,0,1.852921914,61.14,74.09,71.82,70.17,28.65,21.78,18.25,-133.4603071,0.222377092
../../../saved_checkpoint/cifar10/cifar10_Concrete_2.model,cifar10c,snow,2,none,FALSE,FALSE,FALSE,FALSE,0,2.2010776,67.1,77.2,75.51,74.37,24.04,18.35,15.13,-114.195931,0.249388278
../../../saved_checkpoint/cifar10/cifar10_Concrete_3.model,cifar10c,snow,2,none,FALSE,FALSE,FALSE,FALSE,0,2.353840552,64.47,76.31,74.29,72.74,24.62,18.78,15.61,-124.3545771,0.265611708
../../../saved_checkpoint/cifar10/cifar10_Concrete_1.model,cifar10c,snow,3,none,FALSE,FALSE,FALSE,FALSE,0,1.75625168,72.04,79.64,78.14,77.19,20.6,15.46,12.83,-97.32964039,0.204574093
../../../saved_checkpoint/cifar10/cifar10_Concrete_2.model,cifar10c,snow,3,none,FALSE,FALSE,FALSE,FALSE,0,1.675597663,73.79,79.59,78.72,77.88,20.16,15.47,12.85,-92.35411882,0.192221656
../../../saved_checkpoint/cifar10/cifar10_Concrete_3.model,cifar10c,snow,3,none,FALSE,FALSE,FALSE,FALSE,0,1.811882323,71.5,78.6,77.61,76.88,21.28,16.29,13.8,-101.4347196,0.209260732
../../../saved_checkpoint/cifar10/cifar10_Concrete_1.model,cifar10c,snow,4,none,FALSE,FALSE,FALSE,FALSE,0,2.012675644,69.09,76.98,75.69,74.55,22.67,17.12,14.2,-108.6124659,0.228311867
../../../saved_checkpoint/cifar10/cifar10_Concrete_2.model,cifar10c,snow,4,none,FALSE,FALSE,FALSE,FALSE,0,2.000038148,69.67,77.67,76,75.11,22.96,17.21,14.74,-106.4988732,0.228836939
../../../saved_checkpoint/cifar10/cifar10_Concrete_1.model,cifar10c,snow,5,none,FALSE,FALSE,FALSE,FALSE,0,2.593513958,61.78,74.84,72.68,71.2,26.4,20.1,16.92,-137.2587919,0.289863467
../../../saved_checkpoint/cifar10/cifar10_Concrete_3.model,cifar10c,snow,4,none,FALSE,FALSE,FALSE,FALSE,0,2.074948273,67.61,77.4,75.55,74.58,24.39,18.32,15.53,-115.3977513,0.240370512
../../../saved_checkpoint/cifar10/cifar10_Concrete_2.model,cifar10c,snow,5,none,FALSE,FALSE,FALSE,FALSE,0,2.548914786,62.29,75.17,72.96,71.29,26.62,20.29,16.98,-133.4677339,0.286146402
../../../saved_checkpoint/cifar10/cifar10_Concrete_3.model,cifar10c,snow,5,none,FALSE,FALSE,FALSE,FALSE,0,2.623040824,60.04,72.83,70.15,68.7,27.69,20.75,17.36,-147.6885438,0.297788113
../../../saved_checkpoint/cifar10/cifar10_Concrete_4.model,cifar10c,snow,1,none,FALSE,FALSE,FALSE,FALSE,0,0.957790677,82.76,84.35,84.44,84.23,14.95,11.36,9.35,-62.3269558,0.105610855
../../../saved_checkpoint/cifar10/cifar10_Concrete_4.model,cifar10c,snow,2,none,FALSE,FALSE,FALSE,FALSE,0,2.114330589,62.66,74.74,72.55,71.05,27.66,20.39,16.97,-125.933671,0.250823379
../../../saved_checkpoint/cifar10/cifar10_Contextual_5.model,cifar10c,frost,1,none,FALSE,FALSE,FALSE,FALSE,0,0.910652203,81.28,85.79,85.21,84.88,16.37,12.33,10.28,-64.13905025,0.094216608
../../../saved_checkpoint/cifar10/cifar10_Concrete_4.model,cifar10c,snow,3,none,FALSE,FALSE,FALSE,FALSE,0,1.607339996,70.51,78.39,77.38,76.58,22.72,17.03,14.25,-97.45631218,0.190762714
../../../saved_checkpoint/cifar10/cifar10_Contextual_5.model,cifar10c,frost,2,none,FALSE,FALSE,FALSE,FALSE,0,1.245190415,74.48,81.21,80.53,79.73,20.99,15.77,13.17,-88.96124363,0.136811122
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,gaussian_noise,1,none,FALSE,FALSE,FALSE,FALSE,0,2.079976212,67.08,77.02,75.05,73.98,22.02,16.77,14.22,-110.3860259,0.24326387
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,gaussian_noise,2,none,FALSE,FALSE,FALSE,FALSE,0,4.007976681,47.23,63.65,60.29,58.17,30.2,22.72,18.98,-217.7053213,0.423647881
../../../saved_checkpoint/cifar10/cifar10_Concrete_1.model,cifar10c,frost,1,none,FALSE,FALSE,FALSE,FALSE,0,1.079302595,83.12,85.32,85.15,85.14,15.06,11.01,9.12,-63.08382154,0.119420722
../../../saved_checkpoint/cifar10/cifar10_Concrete_4.model,cifar10c,snow,4,none,FALSE,FALSE,FALSE,FALSE,0,1.825760697,67.07,76.62,74.96,74.02,25.07,18.89,15.83,-108.3301902,0.216404468
../../../saved_checkpoint/cifar10/cifar10_Contextual_5.model,cifar10c,frost,3,none,FALSE,FALSE,FALSE,FALSE,0,1.932171083,61.56,75.32,73.12,71.19,27.74,21.3,17.65,-137.1522427,0.22499454
../../../saved_checkpoint/cifar10/cifar10_Concrete_2.model,cifar10c,frost,1,none,FALSE,FALSE,FALSE,FALSE,0,1.092728112,82.56,86.14,85.77,85.54,14,10.57,8.92,-60.05215645,0.123301864
../../../saved_checkpoint/cifar10/cifar10_Concrete_1.model,cifar10c,frost,2,none,FALSE,FALSE,FALSE,FALSE,0,1.671144331,74.99,80.64,79.83,79.24,19.09,14.46,12.01,-93.93868446,0.18352893
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,gaussian_noise,3,none,FALSE,FALSE,FALSE,FALSE,0,6.103855972,31.27,51.76,47.29,44.97,31.65,24.2,20.5,-343.4838533,0.588750601
../../../saved_checkpoint/cifar10/cifar10_Contextual_5.model,cifar10c,frost,4,none,FALSE,FALSE,FALSE,FALSE,0,2.090476484,59.12,73.91,71.23,69.46,28.91,22.25,18.76,-146.6708302,0.246333659
../../../saved_checkpoint/cifar10/cifar10_Concrete_4.model,cifar10c,snow,5,none,FALSE,FALSE,FALSE,FALSE,0,2.366877153,58.76,72.84,70.63,69.05,29.28,22.27,18.95,-142.2848344,0.280619442
../../../saved_checkpoint/cifar10/cifar10_Concrete_3.model,cifar10c,frost,1,none,FALSE,FALSE,FALSE,FALSE,0,1.206251962,80.91,85.06,84.52,83.85,16.27,12.05,9.92,-69.71438527,0.13763532
../../../saved_checkpoint/cifar10/cifar10_Concrete_2.model,cifar10c,frost,2,none,FALSE,FALSE,FALSE,FALSE,0,1.64857033,74.14,81.19,80.22,79.17,18.99,14.12,11.91,-85.89573503,0.190262854
../../../saved_checkpoint/cifar10/cifar10_Concrete_1.model,cifar10c,frost,3,none,FALSE,FALSE,FALSE,FALSE,0,2.811893604,60.96,73.89,71.79,70.33,27.07,20.47,17.11,-152.2738814,0.296658993
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,gaussian_noise,4,none,FALSE,FALSE,FALSE,FALSE,0,7.096018752,25.33,46.59,41.65,39.2,30.56,23.24,19.61,-404.5113564,0.656697929
../../../saved_checkpoint/cifar10/cifar10_Contextual_5.model,cifar10c,frost,5,none,FALSE,FALSE,FALSE,FALSE,0,2.989088197,46.66,67.34,63.44,61.16,32.42,24.82,20.76,-209.0469599,0.344085425
../../../saved_checkpoint/cifar10/cifar10_Concrete_3.model,cifar10c,frost,2,none,FALSE,FALSE,FALSE,FALSE,0,1.718094289,73.26,79.85,78.77,77.94,21.23,16.05,13.34,-101.5457392,0.189816415
../../../saved_checkpoint/cifar10/cifar10_Concrete_1.model,cifar10c,frost,4,none,FALSE,FALSE,FALSE,FALSE,0,3.043630703,58.23,73.2,70.57,68.98,28.85,22.22,18.79,-163.2292747,0.316724569
../../../saved_checkpoint/cifar10/cifar10_Concrete_2.model,cifar10c,frost,3,none,FALSE,FALSE,FALSE,FALSE,0,2.662361093,61.17,75.3,72.5,70.88,26.27,20.15,17.25,-137.3219371,0.292526901
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,gaussian_noise,5,none,FALSE,FALSE,FALSE,FALSE,0,7.970192361,21.88,41.79,37.01,34.59,27.95,21.25,17.89,-459.9543095,0.699966192
../../../saved_checkpoint/cifar10/cifar10_Concrete_1.model,cifar10c,frost,5,none,FALSE,FALSE,FALSE,FALSE,0,4.375504147,46.23,68.17,64.16,61.34,35.06,27.13,22.91,-237.0105028,0.420021862
../../../saved_checkpoint/cifar10/cifar10_Concrete_3.model,cifar10c,frost,3,none,FALSE,FALSE,FALSE,FALSE,0,2.62717969,60.2,73.75,71.11,69.24,28.57,22.25,18.4,-152.8076172,0.287068993
../../../saved_checkpoint/cifar10/cifar10_Concrete_2.model,cifar10c,frost,4,none,FALSE,FALSE,FALSE,FALSE,0,2.87184771,58.42,74.38,71.22,69.88,27.78,21.1,18,-147.3930717,0.313325018
../../../saved_checkpoint/cifar10/cifar10_Concrete_2.model,cifar10c,frost,5,none,FALSE,FALSE,FALSE,FALSE,0,4.004149593,46.08,68.68,63.85,60.79,34.56,26.41,22.05,-210.3058338,0.418649793
../../../saved_checkpoint/cifar10/cifar10_Concrete_3.model,cifar10c,frost,4,none,FALSE,FALSE,FALSE,FALSE,0,2.83254239,58.28,72.29,69.87,68.21,30.55,23.55,19.81,-163.7361884,0.300037056
../../../saved_checkpoint/cifar10/cifar10_Concrete_3.model,cifar10c,frost,5,none,FALSE,FALSE,FALSE,FALSE,0,3.789802487,47.02,67.88,63.99,61.7,37.44,28.51,24.06,-226.2868166,0.386305869
../../../saved_checkpoint/cifar10/cifar10_Concrete_4.model,cifar10c,frost,1,none,FALSE,FALSE,FALSE,FALSE,0,1.004643658,81.97,85.12,84.83,84.5,15.79,12.16,10.01,-61.84413433,0.109955564
../../../saved_checkpoint/cifar10/cifar10_Concrete_4.model,cifar10c,frost,2,none,FALSE,FALSE,FALSE,FALSE,0,1.517968985,72.6,80.02,78.5,77.69,21.8,16.62,13.79,-92.9841578,0.176168382
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,snow,1,none,FALSE,FALSE,FALSE,FALSE,0,1.033939187,83.42,84.42,84.43,84.36,14.68,11.25,9.14,-65.21094441,0.118184239
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,snow,2,none,FALSE,FALSE,FALSE,FALSE,0,2.163371435,66.52,76.68,74.57,73.41,24.42,18.43,15.69,-116.3249135,0.248326153
../../../saved_checkpoint/cifar10/cifar10_Concrete_4.model,cifar10c,frost,3,none,FALSE,FALSE,FALSE,FALSE,0,2.497165955,57.85,72.83,69.54,68.1,30.22,22.77,19.31,-153.7906647,0.289392561
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,snow,3,none,FALSE,FALSE,FALSE,FALSE,0,1.693737411,73.23,79.32,78.36,77.89,20.73,15.53,13.18,-95.49070597,0.19469735
../../../saved_checkpoint/cifar10/cifar10_Concrete_4.model,cifar10c,frost,4,none,FALSE,FALSE,FALSE,FALSE,0,2.653986648,55.6,71.32,68.36,66.46,31.08,23.94,20.24,-164.6566272,0.306262314
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,snow,4,none,FALSE,FALSE,FALSE,FALSE,0,1.950331638,69.21,77.65,76.1,75.45,23.1,17.75,15.1,-105.7714224,0.228183612
../../../saved_checkpoint/cifar10/cifar10_Concrete_4.model,cifar10c,frost,5,none,FALSE,FALSE,FALSE,FALSE,0,3.630738228,43.83,64.96,61.01,58.35,36.59,28.62,24.14,-233.3917856,0.399812758
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,snow,5,none,FALSE,FALSE,FALSE,FALSE,0,2.479528573,61.93,74.54,72.44,71.01,26.99,20.31,17.2,-133.4233403,0.285742223
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,frost,1,none,FALSE,FALSE,FALSE,FALSE,0,1.150881687,81.44,85.77,84.99,84.56,14.23,10.97,9.28,-62.90877461,0.133561671
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,frost,2,none,FALSE,FALSE,FALSE,FALSE,0,1.698575717,73.09,80.3,79.19,78.5,19.83,14.9,12.39,-92.50733852,0.197544321
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,frost,3,none,FALSE,FALSE,FALSE,FALSE,0,2.678007132,58.89,73.77,70.56,69.12,27.94,21.33,18.13,-150.0140309,0.305364221
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,frost,4,none,FALSE,FALSE,FALSE,FALSE,0,2.897640168,55.99,72.91,69.5,67.63,29.38,22.57,19.14,-160.4998589,0.330655038
../../../saved_checkpoint/cifar10/cifar10_Concrete_5.model,cifar10c,frost,5,none,FALSE,FALSE,FALSE,FALSE,0,3.934498081,43.96,66.62,62.06,59.3,35.8,27.6,23.36,-230.2153349,0.428278506
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,gaussian_noise,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.003041627,72.47596154,73.32732372,73.17708333,73.0869391,2.714342949,2.043269231,1.772836538,0,0.097408555
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,gaussian_noise,2,topdown,FALSE,FALSE,FALSE,FALSE,0,1.625779021,51.16185897,52.52403846,52.11338141,52.00320513,3.74599359,2.914663462,2.383814103,0,0.08601439
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,gaussian_noise,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.262389743,33.1630609,35.05608974,34.63541667,34.35496795,3.816105769,2.89463141,2.393830128,0,0.271550655
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,gaussian_noise,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.508231107,26.75280449,28.80608974,28.37540064,28.09495192,3.275240385,2.463942308,2.043269231,0,0.343360305
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,gaussian_noise,5,topdown,FALSE,FALSE,FALSE,FALSE,0,2.716647549,22.45592949,24.2588141,23.66786859,23.3974359,3.125,2.193509615,1.742788462,0,0.399966359
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,snow,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.750411168,82.33173077,82.78245192,82.60216346,82.51201923,1.732772436,1.272035256,1.101762821,0,0.158767343
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,snow,2,topdown,FALSE,FALSE,FALSE,FALSE,0,1.135952862,68.47956731,69.47115385,69.21073718,69.140625,3.014823718,2.173477564,1.842948718,0,0.069148436
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,snow,3,topdown,FALSE,FALSE,FALSE,FALSE,0,0.979992168,73.96834936,74.609375,74.42908654,74.40905449,2.423878205,1.862980769,1.522435897,0,0.101558767
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,snow,4,topdown,FALSE,FALSE,FALSE,FALSE,0,1.037644183,71.82491987,73.0068109,72.77644231,72.66626603,3.044871795,2.213541667,1.762820513,0,0.092100851
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,snow,5,topdown,FALSE,FALSE,FALSE,FALSE,0,1.218092582,65.48477564,67.07732372,66.68669872,66.45633013,3.295272436,2.383814103,1.913060897,0,0.061721433
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,frost,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.702784951,84.3349359,84.62540064,84.59535256,84.50520833,1.712740385,1.342147436,1.151842949,0,0.178158686
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,frost,2,topdown,FALSE,FALSE,FALSE,FALSE,0,0.909600368,76.61258013,77.70432692,77.35376603,77.20352564,2.674278846,1.963141026,1.692708333,0,0.123980202
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,frost,3,topdown,FALSE,FALSE,FALSE,FALSE,0,1.287487593,63.87219551,64.93389423,64.59334936,64.56330128,3.625801282,2.604166667,2.173477564,0,0.062776543
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,frost,4,topdown,FALSE,FALSE,FALSE,FALSE,0,1.371527839,61.15785256,62.62019231,62.22956731,62.03926282,3.705929487,2.714342949,2.18349359,0,0.053290825
../../../saved_checkpoint/cifar10/cifar10_topdown_1.model,cifar10c,frost,5,topdown,FALSE,FALSE,FALSE,FALSE,0,1.746275509,49.5693109,52.00320513,51.27203526,51.03165064,4.417067308,3.104967949,2.564102564,0,0.08622884
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,gaussian_noise,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.00427682,72.55608974,73.19711538,73.02684295,73.05689103,2.463942308,1.832932692,1.502403846,0,0.099289156
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,gaussian_noise,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.004048681,72.39583333,73.42748397,73.12700321,73.01682692,2.594150641,1.893028846,1.522435897,0,0.094611138
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,gaussian_noise,2,topdown,FALSE,FALSE,FALSE,FALSE,0,1.626433285,50.90144231,52.59415064,52.11338141,51.81290064,3.976362179,2.934695513,2.413862179,0,0.088790447
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,gaussian_noise,2,topdown,FALSE,FALSE,FALSE,FALSE,0,1.627182699,50.89142628,52.78445513,52.27363782,52.08333333,3.816105769,2.824519231,2.293669872,0,0.088607416
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,gaussian_noise,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.260942646,33.13301282,35.02604167,34.67548077,34.375,3.836137821,2.924679487,2.383814103,0,0.271246254
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,gaussian_noise,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.262871603,32.82251603,34.99599359,34.47516026,34.16466346,3.816105769,2.794471154,2.363782051,0,0.274667352
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,gaussian_noise,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.50820704,26.72275641,28.81610577,28.17508013,27.93469551,3.475560897,2.473958333,2.013221154,0,0.34330076
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,gaussian_noise,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.508712089,26.79286859,28.73597756,28.10496795,27.78445513,3.385416667,2.413862179,2.013221154,0,0.343261927
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,gaussian_noise,5,topdown,FALSE,FALSE,FALSE,FALSE,0,2.716423666,22.34575321,24.21875,23.66786859,23.42748397,3.034855769,2.263621795,1.742788462,0,0.401535183
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,gaussian_noise,5,topdown,FALSE,FALSE,FALSE,FALSE,0,2.717523082,22.45592949,24.28886218,23.79807692,23.48758013,3.195112179,2.463942308,2.013221154,0,0.400759488
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,snow,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.749323625,82.22155449,82.67227564,82.66225962,82.58213141,1.752804487,1.262019231,1.061698718,0,0.158612981
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,snow,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.750663609,82.25160256,82.7724359,82.7724359,82.73237179,1.782852564,1.322115385,1.141826923,0,0.158380225
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,snow,2,topdown,FALSE,FALSE,FALSE,FALSE,0,1.135894933,68.45953526,69.78165064,69.51121795,69.27083333,3.165064103,2.514022436,1.933092949,0,0.067132428
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,snow,2,topdown,FALSE,FALSE,FALSE,FALSE,0,1.132783161,68.37940705,69.62139423,69.44110577,69.35096154,3.145032051,2.303685897,1.953125,0,0.06288451
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,snow,3,topdown,FALSE,FALSE,FALSE,FALSE,0,0.981025765,73.92828526,74.53926282,74.36899038,74.31891026,2.373798077,1.602564103,1.372195513,0,0.10133861
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,snow,3,topdown,FALSE,FALSE,FALSE,FALSE,0,0.98205338,73.8681891,74.71955128,74.57932692,74.54927885,2.273637821,1.672676282,1.362179487,0,0.101165682
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,snow,4,topdown,FALSE,FALSE,FALSE,FALSE,0,1.037746278,71.96514423,72.84655449,72.52604167,72.42588141,3.165064103,2.303685897,1.883012821,0,0.09242513
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,snow,4,topdown,FALSE,FALSE,FALSE,FALSE,0,1.038015988,71.85496795,72.66626603,72.41586538,72.42588141,3.195112179,2.323717949,1.933092949,0,0.091523364
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,snow,5,topdown,FALSE,FALSE,FALSE,FALSE,0,1.219634618,65.51482372,67.09735577,66.72676282,66.51642628,3.425480769,2.594150641,2.083333333,0,0.055296294
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,snow,5,topdown,FALSE,FALSE,FALSE,FALSE,0,1.215678009,65.60496795,67.25761218,66.7568109,66.50641026,3.535657051,2.654246795,2.103365385,0,0.062217716
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,frost,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.703259329,84.25480769,84.59535256,84.60536859,84.48517628,1.802884615,1.392227564,1.091746795,0,0.177559048
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,frost,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.703017506,84.3349359,84.64543269,84.56530449,84.49519231,1.672676282,1.171875,0.981570513,0,0.177945688
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,frost,2,topdown,FALSE,FALSE,FALSE,FALSE,0,0.911678906,76.78285256,77.67427885,77.36378205,77.25360577,2.714342949,2.043269231,1.732772436,0,0.126021966
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,frost,2,topdown,FALSE,FALSE,FALSE,FALSE,0,0.911260105,76.73277244,77.62419872,77.40384615,77.33373397,2.714342949,2.033253205,1.702724359,0,0.125049368
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,frost,3,topdown,FALSE,FALSE,FALSE,FALSE,0,1.286643257,63.72195513,64.79366987,64.64342949,64.51322115,3.575721154,2.704326923,2.193509615,0,0.06342411
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,frost,3,topdown,FALSE,FALSE,FALSE,FALSE,0,1.285500402,63.81209936,65.07411859,64.68349359,64.51322115,3.505608974,2.634214744,2.123397436,0,0.058267981
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,frost,4,topdown,FALSE,FALSE,FALSE,FALSE,0,1.369855138,61.07772436,62.91065705,62.39983974,62.15945513,3.836137821,2.804487179,2.363782051,0,0.053448815
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,frost,4,topdown,FALSE,FALSE,FALSE,FALSE,0,1.371504247,61.09775641,62.90064103,62.42988782,62.1494391,4.06650641,2.934695513,2.393830128,0,0.053149104
../../../saved_checkpoint/cifar10/cifar10_topdown_2.model,cifar10c,frost,5,topdown,FALSE,FALSE,FALSE,FALSE,0,1.74628897,49.70953526,51.75280449,51.03165064,50.7411859,4.086538462,3.024839744,2.594150641,0,0.085058659
../../../saved_checkpoint/cifar10/cifar10_topdown_3.model,cifar10c,frost,5,topdown,FALSE,FALSE,FALSE,FALSE,0,1.746575213,49.84975962,51.87299679,51.31209936,51.05168269,4.346955128,3.185096154,2.544070513,0,0.083726816
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,gaussian_noise,1,topdown,FALSE,FALSE,FALSE,FALSE,0,0.993394475,72.55608974,73.22716346,73.17708333,73.0869391,3.175080128,2.423878205,1.953125,0,0.108946323
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,gaussian_noise,1,topdown,FALSE,FALSE,FALSE,FALSE,0,1.00279572,72.48597756,73.16706731,72.98677885,72.90665064,2.684294872,1.883012821,1.5625,0,0.095699944
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,gaussian_noise,2,topdown,FALSE,FALSE,FALSE,FALSE,0,1.574879666,52.01322115,53.91626603,53.56570513,53.24519231,4.286858974,3.235176282,2.694310897,0,0.061195049
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,gaussian_noise,2,topdown,FALSE,FALSE,FALSE,FALSE,0,1.625541195,50.97155449,52.44391026,51.92307692,51.82291667,3.796073718,2.734375,2.293669872,0,0.087865755
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,gaussian_noise,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.183620956,33.68389423,36.00761218,35.43669872,35.01602564,4.106570513,3.014823718,2.413862179,0,0.249844968
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,gaussian_noise,3,topdown,FALSE,FALSE,FALSE,FALSE,0,2.262533831,33.12299679,35.14623397,34.57532051,34.36498397,3.685897436,2.674278846,2.303685897,0,0.271934748
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,gaussian_noise,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.442334909,27.12339744,29.08653846,28.66586538,28.37540064,3.28525641,2.564102564,2.173477564,0,0.328964233
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,gaussian_noise,4,topdown,FALSE,FALSE,FALSE,FALSE,0,2.508798594,26.74278846,28.71594551,28.20512821,27.89463141,3.375400641,2.50400641,2.013221154,0,0.343710959
../../../saved_checkpoint/cifar10/cifar10_topdown_4.model,cifar10c,gaussian_noise,5,topdown,FALSE,FALSE,FALSE,FALSE,0,2.663384532,22.36578526,24.27884615,23.72796474,23.49759615,3.074919872,2.223557692,1.832932692,0,0.395021766
../../../saved_checkpoint/cifar10/cifar10_topdown_5.model,cifar10c,gaussian_noise,5,topdown,FALSE,FALSE,FALSE,FALSE,0,2.716268103,22.29567308,24.2588141,23.71794872,23.55769231,3.165064103,2.283653846,1.923076923,0,0.402062774
